questLineKey	chapter	step	visibleChoiceCount	branchKey	choiceKey	label	nextEntryKeys	failureEntryKeys	convergesIntoEntryKeys	owningEntryKey	shownAtEntryKey	suspectedClassification	reason
FactionQuest_Mukag	6	1	8	FactionQuest_Mukag_Chapter06A_Step00_Choice01:branch:2	FactionQuest_Mukag_Chapter06A_Step01_Choice01ChoiceDefinition	A Sublime Belief				FactionQuest_Mukag_Chapter06A_Step00_Choice01	FactionQuest_Mukag_Chapter06A_Step00_Choice01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned; duplicate display label in this visible step
FactionQuest_Mukag	6	2	5	FactionQuest_Mukag_Chapter06B_Step01:branch:1	FactionQuest_Mukag_Chapter06B_Step01_Choice01ChoiceDefinition	Reform				FactionQuest_Mukag_Chapter06B_Step01	FactionQuest_Mukag_Chapter06B_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned
FactionQuest_Mukag	6	2	5	FactionQuest_Mukag_Chapter06B_Step01:branch:2	FactionQuest_Mukag_Chapter06B_Step02_Choice01ChoiceDefinition	A Clean Break				FactionQuest_Mukag_Chapter06B_Step01	FactionQuest_Mukag_Chapter06B_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned; duplicate display label in this visible step
FactionQuest_Mukag	6	2	5	FactionQuest_Mukag_Chapter06B_Step01:branch:3	FactionQuest_Mukag_Chapter06B_Step01_Choice02ChoiceDefinition	Abolish				FactionQuest_Mukag_Chapter06B_Step01	FactionQuest_Mukag_Chapter06B_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned
FactionQuest_Mukag	6	2	5	FactionQuest_Mukag_Chapter06B_Step01:branch:4	FactionQuest_Mukag_Chapter06B_Step02_Choice02ChoiceDefinition	A Clean Break				FactionQuest_Mukag_Chapter06B_Step01	FactionQuest_Mukag_Chapter06B_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned; duplicate display label in this visible step
FactionQuest_Mukag	6	2	5	FactionQuest_Mukag_Chapter06B_Step01:branch:5	FactionQuest_Mukag_Chapter06B_Step01ChoiceDefinition	A Clean Break				FactionQuest_Mukag_Chapter06B_Step01	FactionQuest_Mukag_Chapter06B_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned; duplicate display label in this visible step
FactionQuest_Necrophage	1	1	4			Brave New World	FactionQuest_Necrophage02_Chapter02_Step01			FactionQuest_Necrophage02_Chapter01_Step01	FactionQuest_Necrophage_Chapter01_Step01	projection/variant of current step	projected entry variant at backend progression step; numeric/raw questline FactionQuest_Necrophage02 collapsed into FactionQuest_Necrophage; no variant ancestry/prerequisite path is present
FactionQuest_Necrophage	1	1	4	FactionQuest_Necrophage_Chapter01_Step01:branch:1	FactionQuest_Necrophage_Chapter01_Step01_ChoiceDefinition	Brave New World				FactionQuest_Necrophage_Chapter01_Step01	FactionQuest_Necrophage_Chapter01_Step01	true player choice	initial Step 1 branch; continuation appears as sibling branch for Step 2, but no explicit ownership edge links them
FactionQuest_Necrophage	1	1	4	FactionQuest_Necrophage_Chapter01_Step01:branch:2	FactionQuest_Necrophage_Chapter01_Step02_ChoiceDefinition	Brave New World				FactionQuest_Necrophage_Chapter01_Step01	FactionQuest_Necrophage_Chapter01_Step01	branch continuation; duplicate branch; likely wrong-path leakage	choiceKey belongs to Step 2, but frontend shows it at Step 1; current DTO has no parentBranchKey/prerequisite path to gate it; duplicate display label in this visible step
FactionQuest_Necrophage	1	1	4	FactionQuest_Necrophage_Chapter01_Step01:branch:3	FactionQuest_Necrophage_Chapter01_Step03_ChoiceDefinition	Brave New World	FactionQuest_Necrophage_Chapter02_Step01			FactionQuest_Necrophage_Chapter01_Step01	FactionQuest_Necrophage_Chapter01_Step01	branch continuation; duplicate branch; likely wrong-path leakage	choiceKey belongs to Step 3, but frontend shows it at Step 1; current DTO has no parentBranchKey/prerequisite path to gate it; duplicate display label in this visible step
FactionQuest_Necrophage	1	2	4			Brave New World	FactionQuest_Necrophage02_Chapter02_Step01			FactionQuest_Necrophage02_Chapter01_Step01	FactionQuest_Necrophage_Chapter01_Step01	projection/variant of current step	projected entry variant at backend progression step; numeric/raw questline FactionQuest_Necrophage02 collapsed into FactionQuest_Necrophage; no variant ancestry/prerequisite path is present
FactionQuest_Necrophage	1	2	4	FactionQuest_Necrophage_Chapter01_Step01:branch:1	FactionQuest_Necrophage_Chapter01_Step01_ChoiceDefinition	Brave New World				FactionQuest_Necrophage_Chapter01_Step01	FactionQuest_Necrophage_Chapter01_Step01	true player choice	initial Step 2 branch; continuation appears as sibling branch for Step 2, but no explicit ownership edge links them
FactionQuest_Necrophage	1	2	4	FactionQuest_Necrophage_Chapter01_Step01:branch:2	FactionQuest_Necrophage_Chapter01_Step02_ChoiceDefinition	Brave New World				FactionQuest_Necrophage_Chapter01_Step01	FactionQuest_Necrophage_Chapter01_Step01	true player choice	initial Step 2 branch; continuation appears as sibling branch for Step 3, but no explicit ownership edge links them
FactionQuest_Necrophage	1	2	4	FactionQuest_Necrophage_Chapter01_Step01:branch:3	FactionQuest_Necrophage_Chapter01_Step03_ChoiceDefinition	Brave New World	FactionQuest_Necrophage_Chapter02_Step01			FactionQuest_Necrophage_Chapter01_Step01	FactionQuest_Necrophage_Chapter01_Step01	branch continuation; duplicate branch; likely wrong-path leakage	choiceKey belongs to Step 3, but frontend shows it at Step 2; current DTO has no parentBranchKey/prerequisite path to gate it; duplicate display label in this visible step
FactionQuest_Necrophage	1	3	4			Brave New World	FactionQuest_Necrophage02_Chapter02_Step01			FactionQuest_Necrophage02_Chapter01_Step01	FactionQuest_Necrophage_Chapter01_Step01	projection/variant of current step	projected entry variant at backend progression step; numeric/raw questline FactionQuest_Necrophage02 collapsed into FactionQuest_Necrophage; no variant ancestry/prerequisite path is present
FactionQuest_Necrophage	1	3	4	FactionQuest_Necrophage_Chapter01_Step01:branch:1	FactionQuest_Necrophage_Chapter01_Step01_ChoiceDefinition	Brave New World				FactionQuest_Necrophage_Chapter01_Step01	FactionQuest_Necrophage_Chapter01_Step01	true player choice	initial Step 3 branch; continuation appears as sibling branch for Step 2, but no explicit ownership edge links them
FactionQuest_Necrophage	1	3	4	FactionQuest_Necrophage_Chapter01_Step01:branch:2	FactionQuest_Necrophage_Chapter01_Step02_ChoiceDefinition	Brave New World				FactionQuest_Necrophage_Chapter01_Step01	FactionQuest_Necrophage_Chapter01_Step01	true player choice	initial Step 3 branch; continuation appears as sibling branch for Step 3, but no explicit ownership edge links them
FactionQuest_Necrophage	1	3	4	FactionQuest_Necrophage_Chapter01_Step01:branch:3	FactionQuest_Necrophage_Chapter01_Step03_ChoiceDefinition	Brave New World	FactionQuest_Necrophage_Chapter02_Step01			FactionQuest_Necrophage_Chapter01_Step01	FactionQuest_Necrophage_Chapter01_Step01	duplicate branch	same label appears 4 times at this visible step with distinct branch keys
FactionQuest_Necrophage	3	1	9			Virgin Lands	FactionQuest_Necrophage02_Chapter04_Step01			FactionQuest_Necrophage02_Chapter03_Step01	FactionQuest_Necrophage_Chapter03_Step01	projection/variant of current step	projected entry variant at backend progression step; numeric/raw questline FactionQuest_Necrophage02 collapsed into FactionQuest_Necrophage
FactionQuest_Necrophage	3	1	9			Dead lands will deter others from settling.	FactionQuest_Necrophage_Chapter03_Step01,FactionQuest_Necrophage_Chapter03_Step01_Choice02			FactionQuest_Necrophage_Chapter03_Step01_Choice01	FactionQuest_Necrophage_Chapter03_Step01	projection/variant of current step	projected branch_variant variant at backend progression step
FactionQuest_Necrophage	3	1	9			Dead lands will deter others from settling.	FactionQuest_Necrophage_Chapter03_Step02_Choice1			FactionQuest_Necrophage_Chapter03_Step01_Choice1	FactionQuest_Necrophage_Chapter03_Step01	projection/variant of current step	projected branch_variant variant at backend progression step
FactionQuest_Necrophage	3	1	9			The outsider's youngling needs the ancients' help.	FactionQuest_Necrophage_Chapter03_Step01			FactionQuest_Necrophage_Chapter03_Step01_Choice02	FactionQuest_Necrophage_Chapter03_Step01	projection/variant of current step	projected branch_variant variant at backend progression step
FactionQuest_Necrophage	3	1	9			The outsider's youngling needs the ancients' help.	FactionQuest_Necrophage_Chapter03_Step02_Choice2			FactionQuest_Necrophage_Chapter03_Step01_Choice2	FactionQuest_Necrophage_Chapter03_Step01	projection/variant of current step	projected branch_variant variant at backend progression step
FactionQuest_Necrophage	3	1	9	FactionQuest_Necrophage_Chapter03_Step01:branch:1	FactionQuest_Necrophage_Chapter03_Step01_Choice01_ChoiceDefinition	Claim Lands	FactionQuest_Necrophage_Chapter03_Step02_Choice1			FactionQuest_Necrophage_Chapter03_Step01	FactionQuest_Necrophage_Chapter03_Step01	true player choice	entry-owned branch with modeled continuation target
FactionQuest_Necrophage	3	1	9	FactionQuest_Necrophage_Chapter03_Step01:branch:2	FactionQuest_Necrophage_Chapter03_Step02_Choice01_ChoiceDefinition	Virgin Lands	FactionQuest_Necrophage_Chapter04_Step01			FactionQuest_Necrophage_Chapter03_Step01	FactionQuest_Necrophage_Chapter03_Step01	branch continuation; duplicate branch; likely wrong-path leakage	choiceKey belongs to Step 2, but frontend shows it at Step 1; current DTO has no parentBranchKey/prerequisite path to gate it; duplicate display label in this visible step
FactionQuest_Necrophage	3	1	9	FactionQuest_Necrophage_Chapter03_Step01:branch:3	FactionQuest_Necrophage_Chapter03_Step01_Choice02_ChoiceDefinition	Seek Facility	FactionQuest_Necrophage_Chapter03_Step02_Choice2			FactionQuest_Necrophage_Chapter03_Step01	FactionQuest_Necrophage_Chapter03_Step01	true player choice	entry-owned branch with modeled continuation target
FactionQuest_Necrophage	3	1	9	FactionQuest_Necrophage_Chapter03_Step01:branch:4	FactionQuest_Necrophage_Chapter03_Step02_Choice02_ChoiceDefinition	Virgin Lands	FactionQuest_Necrophage_Chapter04_Step01			FactionQuest_Necrophage_Chapter03_Step01	FactionQuest_Necrophage_Chapter03_Step01	branch continuation; duplicate branch; likely wrong-path leakage	choiceKey belongs to Step 2, but frontend shows it at Step 1; current DTO has no parentBranchKey/prerequisite path to gate it; duplicate display label in this visible step
FactionQuest_Necrophage	3	2	7			Virgin Lands	FactionQuest_Necrophage02_Chapter04_Step01			FactionQuest_Necrophage02_Chapter03_Step01	FactionQuest_Necrophage_Chapter03_Step01	projection/variant of current step	projected entry variant at backend progression step; numeric/raw questline FactionQuest_Necrophage02 collapsed into FactionQuest_Necrophage
FactionQuest_Necrophage	3	2	7			The outsider seeks a site of the ancients. Look for clues.	FactionQuest_Necrophage_Chapter04_Step01			FactionQuest_Necrophage_Chapter03_Step02_Choice1	FactionQuest_Necrophage_Chapter03_Step01	projection/variant of current step	projected entry variant at backend progression step
FactionQuest_Necrophage	3	2	7			This champion needs hardening before searching for the ancients' site.	FactionQuest_Necrophage_Chapter04_Step01			FactionQuest_Necrophage_Chapter03_Step02_Choice2	FactionQuest_Necrophage_Chapter03_Step01	projection/variant of current step	projected entry variant at backend progression step
FactionQuest_Necrophage	3	2	7	FactionQuest_Necrophage_Chapter03_Step01:branch:1	FactionQuest_Necrophage_Chapter03_Step01_Choice01_ChoiceDefinition	Claim Lands	FactionQuest_Necrophage_Chapter03_Step02_Choice1			FactionQuest_Necrophage_Chapter03_Step01	FactionQuest_Necrophage_Chapter03_Step01	true player choice	entry-owned branch with modeled continuation target
FactionQuest_Necrophage	3	2	7	FactionQuest_Necrophage_Chapter03_Step01:branch:2	FactionQuest_Necrophage_Chapter03_Step02_Choice01_ChoiceDefinition	Virgin Lands	FactionQuest_Necrophage_Chapter04_Step01			FactionQuest_Necrophage_Chapter03_Step01	FactionQuest_Necrophage_Chapter03_Step01	duplicate branch	same label appears 3 times at this visible step with distinct branch keys
FactionQuest_Necrophage	3	2	7	FactionQuest_Necrophage_Chapter03_Step01:branch:3	FactionQuest_Necrophage_Chapter03_Step01_Choice02_ChoiceDefinition	Seek Facility	FactionQuest_Necrophage_Chapter03_Step02_Choice2			FactionQuest_Necrophage_Chapter03_Step01	FactionQuest_Necrophage_Chapter03_Step01	true player choice	entry-owned branch with modeled continuation target
FactionQuest_Necrophage	3	2	7	FactionQuest_Necrophage_Chapter03_Step01:branch:4	FactionQuest_Necrophage_Chapter03_Step02_Choice02_ChoiceDefinition	Virgin Lands	FactionQuest_Necrophage_Chapter04_Step01			FactionQuest_Necrophage_Chapter03_Step01	FactionQuest_Necrophage_Chapter03_Step01	duplicate branch	same label appears 3 times at this visible step with distinct branch keys
FactionQuest_Necrophage	4	1	5			A Fresh Lead	FactionQuest_Necrophage02_Chapter05_Step01,FactionQuest_Necrophage_Chapter04_Step01	FactionQuest_Necrophage_Chapter04_Step01		FactionQuest_Necrophage02_Chapter04_Step01	FactionQuest_Necrophage_Chapter04_Step01	projection/variant of current step	projected entry variant at backend progression step; numeric/raw questline FactionQuest_Necrophage02 collapsed into FactionQuest_Necrophage
FactionQuest_Necrophage	4	1	5	FactionQuest_Necrophage_Chapter04_Step01:branch:1	FactionQuest_Necrophage_Chapter04_Step01_ChoiceDefinition	A Fresh Lead				FactionQuest_Necrophage_Chapter04_Step01	FactionQuest_Necrophage_Chapter04_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned; duplicate display label in this visible step
FactionQuest_Necrophage	4	1	5	FactionQuest_Necrophage_Chapter04_Step01:branch:2	FactionQuest_Necrophage_Chapter04_Step02_ChoiceDefinition	A Fresh Lead				FactionQuest_Necrophage_Chapter04_Step01	FactionQuest_Necrophage_Chapter04_Step01	branch continuation; duplicate branch; likely wrong-path leakage	choiceKey belongs to Step 2, but frontend shows it at Step 1; current DTO has no parentBranchKey/prerequisite path to gate it; duplicate display label in this visible step
FactionQuest_Necrophage	4	1	5	FactionQuest_Necrophage_Chapter04_Step01:branch:3	FactionQuest_Necrophage_Chapter04_Step03_Choice01_ChoiceDefinition	Help	FactionQuest_Necrophage_Chapter05_Step01			FactionQuest_Necrophage_Chapter04_Step01	FactionQuest_Necrophage_Chapter04_Step01	branch continuation; likely wrong-path leakage	choiceKey belongs to Step 3, but frontend shows it at Step 1; current DTO has no parentBranchKey/prerequisite path to gate it
FactionQuest_Necrophage	4	1	5	FactionQuest_Necrophage_Chapter04_Step01:branch:4	FactionQuest_Necrophage_Chapter04_Step03_Choice02_ChoiceDefinition	Scare	FactionQuest_Necrophage_Chapter04_Step03_Choice2,FactionQuest_Necrophage_Chapter05_Step01	FactionQuest_Necrophage_Chapter04_Step03_Choice2		FactionQuest_Necrophage_Chapter04_Step01	FactionQuest_Necrophage_Chapter04_Step01	branch continuation; likely wrong-path leakage	choiceKey belongs to Step 3, but frontend shows it at Step 1; current DTO has no parentBranchKey/prerequisite path to gate it
FactionQuest_Necrophage	4	2	5			A Fresh Lead	FactionQuest_Necrophage02_Chapter05_Step01,FactionQuest_Necrophage_Chapter04_Step01	FactionQuest_Necrophage_Chapter04_Step01		FactionQuest_Necrophage02_Chapter04_Step01	FactionQuest_Necrophage_Chapter04_Step01	projection/variant of current step	projected entry variant at backend progression step; numeric/raw questline FactionQuest_Necrophage02 collapsed into FactionQuest_Necrophage
FactionQuest_Necrophage	4	2	5	FactionQuest_Necrophage_Chapter04_Step01:branch:1	FactionQuest_Necrophage_Chapter04_Step01_ChoiceDefinition	A Fresh Lead				FactionQuest_Necrophage_Chapter04_Step01	FactionQuest_Necrophage_Chapter04_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned; duplicate display label in this visible step
FactionQuest_Necrophage	4	2	5	FactionQuest_Necrophage_Chapter04_Step01:branch:2	FactionQuest_Necrophage_Chapter04_Step02_ChoiceDefinition	A Fresh Lead				FactionQuest_Necrophage_Chapter04_Step01	FactionQuest_Necrophage_Chapter04_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned; duplicate display label in this visible step
FactionQuest_Necrophage	4	2	5	FactionQuest_Necrophage_Chapter04_Step01:branch:3	FactionQuest_Necrophage_Chapter04_Step03_Choice01_ChoiceDefinition	Help	FactionQuest_Necrophage_Chapter05_Step01			FactionQuest_Necrophage_Chapter04_Step01	FactionQuest_Necrophage_Chapter04_Step01	branch continuation; likely wrong-path leakage	choiceKey belongs to Step 3, but frontend shows it at Step 2; current DTO has no parentBranchKey/prerequisite path to gate it
FactionQuest_Necrophage	4	2	5	FactionQuest_Necrophage_Chapter04_Step01:branch:4	FactionQuest_Necrophage_Chapter04_Step03_Choice02_ChoiceDefinition	Scare	FactionQuest_Necrophage_Chapter04_Step03_Choice2,FactionQuest_Necrophage_Chapter05_Step01	FactionQuest_Necrophage_Chapter04_Step03_Choice2		FactionQuest_Necrophage_Chapter04_Step01	FactionQuest_Necrophage_Chapter04_Step01	branch continuation; likely wrong-path leakage	choiceKey belongs to Step 3, but frontend shows it at Step 2; current DTO has no parentBranchKey/prerequisite path to gate it
FactionQuest_Necrophage	4	3	7			A Fresh Lead	FactionQuest_Necrophage02_Chapter05_Step01,FactionQuest_Necrophage_Chapter04_Step01	FactionQuest_Necrophage_Chapter04_Step01		FactionQuest_Necrophage02_Chapter04_Step01	FactionQuest_Necrophage_Chapter04_Step01	projection/variant of current step	projected entry variant at backend progression step; numeric/raw questline FactionQuest_Necrophage02 collapsed into FactionQuest_Necrophage
FactionQuest_Necrophage	4	3	7			An Ametrine contact needs help with a Sollusk infestation...	FactionQuest_Necrophage_Chapter05_Step01			FactionQuest_Necrophage_Chapter04_Step03_Choice1	FactionQuest_Necrophage_Chapter04_Step01	projection/variant of current step	projected branch_variant variant at backend progression step
FactionQuest_Necrophage	4	3	7			Show the Ametrine what happens to uncooperative types.	FactionQuest_Necrophage_Chapter05_Step01			FactionQuest_Necrophage_Chapter04_Step03_Choice2	FactionQuest_Necrophage_Chapter04_Step01	projection/variant of current step	projected branch_variant variant at backend progression step
FactionQuest_Necrophage	4	3	7	FactionQuest_Necrophage_Chapter04_Step01:branch:1	FactionQuest_Necrophage_Chapter04_Step01_ChoiceDefinition	A Fresh Lead				FactionQuest_Necrophage_Chapter04_Step01	FactionQuest_Necrophage_Chapter04_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned; duplicate display label in this visible step
FactionQuest_Necrophage	4	3	7	FactionQuest_Necrophage_Chapter04_Step01:branch:2	FactionQuest_Necrophage_Chapter04_Step02_ChoiceDefinition	A Fresh Lead				FactionQuest_Necrophage_Chapter04_Step01	FactionQuest_Necrophage_Chapter04_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned; duplicate display label in this visible step
FactionQuest_Necrophage	4	3	7	FactionQuest_Necrophage_Chapter04_Step01:branch:3	FactionQuest_Necrophage_Chapter04_Step03_Choice01_ChoiceDefinition	Help	FactionQuest_Necrophage_Chapter05_Step01			FactionQuest_Necrophage_Chapter04_Step01	FactionQuest_Necrophage_Chapter04_Step01	true player choice	entry-owned branch with modeled continuation target
FactionQuest_Necrophage	4	3	7	FactionQuest_Necrophage_Chapter04_Step01:branch:4	FactionQuest_Necrophage_Chapter04_Step03_Choice02_ChoiceDefinition	Scare	FactionQuest_Necrophage_Chapter04_Step03_Choice2,FactionQuest_Necrophage_Chapter05_Step01	FactionQuest_Necrophage_Chapter04_Step03_Choice2		FactionQuest_Necrophage_Chapter04_Step01	FactionQuest_Necrophage_Chapter04_Step01	true player choice	entry-owned branch with modeled continuation target
FactionQuest_Necrophage	5	1	4			The Holy Grail	FactionQuest_Necrophage02_Chapter06_Step01		FactionQuest_Necrophage02_Chapter06_Step01	FactionQuest_Necrophage02_Chapter05_Step01	FactionQuest_Necrophage_Chapter05_Step01	projection/variant of current step	projected entry variant at backend progression step; numeric/raw questline FactionQuest_Necrophage02 collapsed into FactionQuest_Necrophage
FactionQuest_Necrophage	5	1	4	FactionQuest_Necrophage_Chapter05_Step01:branch:1	FactionQuest_Necrophage_Chapter05_Step01_ChoiceDefinition	The Holy Grail			FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter05_Step01	FactionQuest_Necrophage_Chapter05_Step01	duplicate branch	same label appears 4 times at this visible step with distinct branch keys
FactionQuest_Necrophage	5	1	4	FactionQuest_Necrophage_Chapter05_Step01:branch:2	FactionQuest_Necrophage_Chapter05_Step02_ChoiceDefinition	The Holy Grail	FactionQuest_Necrophage_Chapter06_Step01		FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter05_Step01	FactionQuest_Necrophage_Chapter05_Step01	branch continuation; duplicate branch; likely wrong-path leakage	choiceKey belongs to Step 2, but frontend shows it at Step 1; current DTO has no parentBranchKey/prerequisite path to gate it; duplicate display label in this visible step
FactionQuest_Necrophage	5	1	4	FactionQuest_Necrophage_Chapter05_Step01:branch:3	FactionQuest_Necrophage_Chapter05_Step03_ChoiceDefinition	The Holy Grail	FactionQuest_Necrophage_Chapter06_Step01		FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter05_Step01	FactionQuest_Necrophage_Chapter05_Step01	branch continuation; duplicate branch; likely wrong-path leakage	choiceKey belongs to Step 3, but frontend shows it at Step 1; current DTO has no parentBranchKey/prerequisite path to gate it; duplicate display label in this visible step
FactionQuest_Necrophage	5	2	4			The Holy Grail	FactionQuest_Necrophage02_Chapter06_Step01		FactionQuest_Necrophage02_Chapter06_Step01	FactionQuest_Necrophage02_Chapter05_Step01	FactionQuest_Necrophage_Chapter05_Step01	projection/variant of current step	projected entry variant at backend progression step; numeric/raw questline FactionQuest_Necrophage02 collapsed into FactionQuest_Necrophage
FactionQuest_Necrophage	5	2	4	FactionQuest_Necrophage_Chapter05_Step01:branch:1	FactionQuest_Necrophage_Chapter05_Step01_ChoiceDefinition	The Holy Grail			FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter05_Step01	FactionQuest_Necrophage_Chapter05_Step01	duplicate branch	same label appears 4 times at this visible step with distinct branch keys
FactionQuest_Necrophage	5	2	4	FactionQuest_Necrophage_Chapter05_Step01:branch:2	FactionQuest_Necrophage_Chapter05_Step02_ChoiceDefinition	The Holy Grail	FactionQuest_Necrophage_Chapter06_Step01		FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter05_Step01	FactionQuest_Necrophage_Chapter05_Step01	duplicate branch	same label appears 4 times at this visible step with distinct branch keys
FactionQuest_Necrophage	5	2	4	FactionQuest_Necrophage_Chapter05_Step01:branch:3	FactionQuest_Necrophage_Chapter05_Step03_ChoiceDefinition	The Holy Grail	FactionQuest_Necrophage_Chapter06_Step01		FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter05_Step01	FactionQuest_Necrophage_Chapter05_Step01	branch continuation; duplicate branch; likely wrong-path leakage	choiceKey belongs to Step 3, but frontend shows it at Step 2; current DTO has no parentBranchKey/prerequisite path to gate it; duplicate display label in this visible step
FactionQuest_Necrophage	5	3	4			The Holy Grail	FactionQuest_Necrophage02_Chapter06_Step01		FactionQuest_Necrophage02_Chapter06_Step01	FactionQuest_Necrophage02_Chapter05_Step01	FactionQuest_Necrophage_Chapter05_Step01	projection/variant of current step	projected entry variant at backend progression step; numeric/raw questline FactionQuest_Necrophage02 collapsed into FactionQuest_Necrophage
FactionQuest_Necrophage	5	3	4	FactionQuest_Necrophage_Chapter05_Step01:branch:1	FactionQuest_Necrophage_Chapter05_Step01_ChoiceDefinition	The Holy Grail			FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter05_Step01	FactionQuest_Necrophage_Chapter05_Step01	duplicate branch	same label appears 4 times at this visible step with distinct branch keys
FactionQuest_Necrophage	5	3	4	FactionQuest_Necrophage_Chapter05_Step01:branch:2	FactionQuest_Necrophage_Chapter05_Step02_ChoiceDefinition	The Holy Grail	FactionQuest_Necrophage_Chapter06_Step01		FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter05_Step01	FactionQuest_Necrophage_Chapter05_Step01	duplicate branch	same label appears 4 times at this visible step with distinct branch keys
FactionQuest_Necrophage	5	3	4	FactionQuest_Necrophage_Chapter05_Step01:branch:3	FactionQuest_Necrophage_Chapter05_Step03_ChoiceDefinition	The Holy Grail	FactionQuest_Necrophage_Chapter06_Step01		FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter05_Step01	FactionQuest_Necrophage_Chapter05_Step01	duplicate branch	same label appears 4 times at this visible step with distinct branch keys
FactionQuest_Necrophage	6	1	8			A Bitter Truth	FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01		FactionQuest_Necrophage02_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	projection/variant of current step	projected entry variant at backend progression step; numeric/raw questline FactionQuest_Necrophage02 collapsed into FactionQuest_Necrophage
FactionQuest_Necrophage	6	1	8	FactionQuest_Necrophage_Chapter06_Step01:branch:1	FactionQuest_Necrophage_Chapter06_Step01_ChoiceDefinition	A Bitter Truth				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	unresolved/dead-end artifact	no next/failure/convergence target; not enough metadata to determine whether terminal, unresolved, or continuation-owned; duplicate display label in this visible step
FactionQuest_Necrophage	6	1	8	FactionQuest_Necrophage_Chapter06_Step01:branch:2	FactionQuest_Necrophage_Chapter06_Step02_ChoiceDefinition	A Bitter Truth				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	branch continuation; duplicate branch; likely wrong-path leakage	choiceKey belongs to Step 2, but frontend shows it at Step 1; current DTO has no parentBranchKey/prerequisite path to gate it; duplicate display label in this visible step
FactionQuest_Necrophage	6	1	8	FactionQuest_Necrophage_Chapter06_Step01:branch:3	FactionQuest_Necrophage_Chapter06_Step03_Choice01_ChoiceDefinition	Enhance Hero				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	branch continuation; likely wrong-path leakage	choiceKey belongs to Step 3, but frontend shows it at Step 1; current DTO has no parentBranchKey/prerequisite path to gate it
FactionQuest_Necrophage	6	1	8	FactionQuest_Necrophage_Chapter06_Step01:branch:4	FactionQuest_Necrophage_Chapter06_Step04_Choice01_ChoiceDefinition	Rehabilitate Kazra				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	branch continuation; likely wrong-path leakage	choiceKey belongs to Step 4, but frontend shows it at Step 1; current DTO has no parentBranchKey/prerequisite path to gate it
FactionQuest_Necrophage	6	1	8	FactionQuest_Necrophage_Chapter06_Step01:branch:5	FactionQuest_Necrophage_Chapter06_Step03_Choice02_ChoiceDefinition	Save Girl				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	branch continuation; likely wrong-path leakage	choiceKey belongs to Step 3, but frontend shows it at Step 1; current DTO has no parentBranchKey/prerequisite path to gate it
FactionQuest_Necrophage	6	1	8	FactionQuest_Necrophage_Chapter06_Step01:branch:6	FactionQuest_Necrophage_Chapter06_Step04_Choice02_ChoiceDefinition	Release Kazra				FactionQuest_Necrophage_Chapter06_Step01	FactionQuest_Necrophage_Chapter06_Step01	branch continuation; likely wrong-path leakage	choiceKey belongs to Step 4, but frontend shows it at Step 1; current DTO has no parentBranchKey/prerequisite path to gate it
